"ACIDE ACETYLSALICYLIQUE"	3302463
"ACIDE ACETYLSALICYLIQUE"	5808215
"ACIDE ACETYLSALICYLIQUE"	3223404
"ACIDE ACETYLSALICYLIQUE"	3169633
"ACIDE ACETYLSALICYLIQUE"	3189802
"ACIDE ACETYLSALICYLIQUE"	5807724
"ACIDE ACETYLSALICYLIQUE"	5807552
"ACIDE ACETYLSALICYLIQUE"	3189825
"ACIDE ACETYLSALICYLIQUE"	3415658
"ACIDE ACETYLSALICYLIQUE"	3342474
"ACIDE ACETYLSALICYLIQUE"	3316778
"ACIDE ACETYLSALICYLIQUE"	3515414
"ACIDE ACETYLSALICYLIQUE"	5807635
"ACIDE ACETYLSALICYLIQUE"	3691683
"ACIDE ACETYLSALICYLIQUE"	3187559
"ACIDE ACETYLSALICYLIQUE"	2168181
"ACIDE ACETYLSALICYLIQUE"	5807233
"ACIDE ACETYLSALICYLIQUE"	3217125
"ACIDE ACETYLSALICYLIQUE"	3288875
"ACIDE ACETYLSALICYLIQUE"	5807931
"ACIDE ACETYLSALICYLIQUE"	3342480
"ACIDE ACETYLSALICYLIQUE"	5807865
"ACIDE ACETYLSALICYLIQUE"	5807948
"ACIDE ACETYLSALICYLIQUE"	3641627
"ACIDE ACETYLSALICYLIQUE"	5807871
"ACIDE ACETYLSALICYLIQUE"	3514685
"ACIDE ACETYLSALICYLIQUE"	2215259
"ACIDE ACETYLSALICYLIQUE"	3274583
"ACIDE ACETYLSALICYLIQUE"	5807641
"ACIDE ACETYLSALICYLIQUE"	3473609
"ACIDE ACETYLSALICYLIQUE"	5807210
"ACIDE ACETYLSALICYLIQUE"	3042430
"ACIDE ACETYLSALICYLIQUE"	3415641
"ACIDE ACETYLSALICYLIQUE"	3019276
"ACIDE ACETYLSALICYLIQUE"	2790762
"ACIDE ACETYLSALICYLIQUE"	5808008
"ACIDE ACETYLSALICYLIQUE"	3515420
"ACIDE ACETYLSALICYLIQUE"	5500753
"ACIDE ACETYLSALICYLIQUE"	3351510
"ACIDE ACETYLSALICYLIQUE"	3473437
"ACIDE ACETYLSALICYLIQUE"	5807345
"ACIDE ACETYLSALICYLIQUE"	5808209
"ACIDE ACETYLSALICYLIQUE"	2167419
"ACIDE ACETYLSALICYLIQUE"	2167371
"ACIDE ACETYLSALICYLIQUE"	3343870
"ACIDE ACETYLSALICYLIQUE"	3223410
"ACIDE ACETYLSALICYLIQUE"	3639866
"ACIDE ACETYLSALICYLIQUE"	5807612
"ACIDE ACETYLSALICYLIQUE"	2693993
"ACIDE ACETYLSALICYLIQUE"	5807598
"ACIDE ACETYLSALICYLIQUE"	5807440
"ACIDE ACETYLSALICYLIQUE"	5808103
"ACIDE ACETYLSALICYLIQUE"	5557316
"ACIDE ACETYLSALICYLIQUE"	3122689
"ACIDE ACETYLSALICYLIQUE"	3289142
"ACIDE ACETYLSALICYLIQUE"	3274577
"ACIDE ACETYLSALICYLIQUE"	3467827
"ACIDE ACETYLSALICYLIQUE"	3488516
"ACIDE ACETYLSALICYLIQUE"	5807256
"ACIDE ACETYLSALICYLIQUE"	5807902
"ACIDE ACETYLSALICYLIQUE"	3353472
"ACIDE ACETYLSALICYLIQUE"	5807888
"ACIDE ACETYLSALICYLIQUE"	3537479
"ACIDE ACETYLSALICYLIQUE"	3795282
"ACIDE ACETYLSALICYLIQUE"	3353182
"ACIDE ACETYLSALICYLIQUE"	3368999
"ACIDE ACETYLSALICYLIQUE"	3820637
"ACIDE ACETYLSALICYLIQUE"	3007646
"ACIDE ACETYLSALICYLIQUE"	3217102
"ACIDE ACETYLSALICYLIQUE"	3313254
"ACIDE ACETYLSALICYLIQUE"	2167603
"ACIDE ACETYLSALICYLIQUE"	3434549
"ACIDE ACETYLSALICYLIQUE"	3404063
"ACIDE ACETYLSALICYLIQUE"	5808014
"ACIDE ACETYLSALICYLIQUE"	3247853
"ACIDE ACETYLSALICYLIQUE"	3397334
"ACIDE ACETYLSALICYLIQUE"	5610051
"ACIDE ACETYLSALICYLIQUE"	5807150
"ACIDE ACETYLSALICYLIQUE"	3609552
"ACIDE ACETYLSALICYLIQUE"	2168123
"ACIDE ACETYLSALICYLIQUE"	5808155
"ACIDE ACETYLSALICYLIQUE"	3247907
"ACIDE ACETYLSALICYLIQUE"	3247830
"ACIDE ACETYLSALICYLIQUE"	3163961
"ACIDE ACETYLSALICYLIQUE"	2167721
"ACIDE ACETYLSALICYLIQUE"	3464823
"ACIDE ACETYLSALICYLIQUE"	3247847
"ACIDE ACETYLSALICYLIQUE"	3353153
"ACIDE ACETYLSALICYLIQUE"	3256906
"ACIDE ACETYLSALICYLIQUE"	3474980
"ACIDE ACETYLSALICYLIQUE"	3397340
"ACIDE ACETYLSALICYLIQUE"	2167968
"ACIDE ACETYLSALICYLIQUE"	5768680
"ACIDE ACETYLSALICYLIQUE"	5808190
"ACIDE ACETYLSALICYLIQUE"	2167342
"ACIDE ACETYLSALICYLIQUE"	3830713
"ACIDE ACETYLSALICYLIQUE"	3002672
"ACIDE ACETYLSALICYLIQUE"	5807859
"ACIDE ACETYLSALICYLIQUE"	3302173
"ACIDE ACETYLSALICYLIQUE"	5808089
"ACIDE ACETYLSALICYLIQUE"	5807842
"ACIDE ACETYLSALICYLIQUE"	3331418
"ACIDE ACETYLSALICYLIQUE"	3455824
"ACIDE ACETYLSALICYLIQUE"	5808037
"ACIDE ACETYLSALICYLIQUE"	5591649
"ACIDE ACETYLSALICYLIQUE"	5808221
"ACIDE ACETYLSALICYLIQUE"	3399793
"ACIDE ACETYLSALICYLIQUE"	3418935
"ACIDE ACETYLSALICYLIQUE"	3509721
"ACIDE ACETYLSALICYLIQUE"	5807546
"ACIDE ACETYLSALICYLIQUE"	3509201
"ACIDE ACETYLSALICYLIQUE"	5807227
"ACIDE ACETYLSALICYLIQUE"	3644666
"ACIDE ACETYLSALICYLIQUE"	3464846
"ACIDE ACETYLSALICYLIQUE"	5807262
"ACIDE ACETYLSALICYLIQUE"	3644672
"ACIDE ACETYLSALICYLIQUE"	5807670
"ACIDE ACETYLSALICYLIQUE"	2167922
"ACIDE ACETYLSALICYLIQUE"	2167939
"ACIDE ACETYLSALICYLIQUE"	2168146
"ACIDE ACETYLSALICYLIQUE"	3239486
"ACIDE ACETYLSALICYLIQUE"	3247913
"ACIDE ACETYLSALICYLIQUE"	5543449
"ACIDE ACETYLSALICYLIQUE"	3521745
"ACIDE ACETYLSALICYLIQUE"	3007468
"ACIDE ACETYLSALICYLIQUE"	3353147
"ACIDE ACETYLSALICYLIQUE"	3567523
"ACIDE ACETYLSALICYLIQUE"	3239500
"ACIDE ACETYLSALICYLIQUE"	3256734
"ACIDE ACETYLSALICYLIQUE"	2168057
"ACIDE ACETYLSALICYLIQUE"	3208304
"ACIDE ACETYLSALICYLIQUE"	3245280
"ACIDE ACETYLSALICYLIQUE"	3176024
"ACIDE ACETYLSALICYLIQUE"	3609546
"ACIDE ACETYLSALICYLIQUE"	2769087
"ACIDE ACETYLSALICYLIQUE"	3528345
"ACIDE ACETYLSALICYLIQUE"	2167862
"ACIDE ACETYLSALICYLIQUE"	2167595
"ACIDE ACETYLSALICYLIQUE"	3485015
"ACIDE ACETYLSALICYLIQUE"	5807569
"ACIDE ACETYLSALICYLIQUE"	3274548
"ACIDE ACETYLSALICYLIQUE"	2168034
"ACIDE ACETYLSALICYLIQUE"	5808066
"ACIDE ACETYLSALICYLIQUE"	3401461
"ACIDE ACETYLSALICYLIQUE"	3301831
"ACIDE ACETYLSALICYLIQUE"	3326883
"ACIDE ACETYLSALICYLIQUE"	3241750
"ACIDE ACETYLSALICYLIQUE"	5807173
"ACIDE ACETYLSALICYLIQUE"	5807799
"ACIDE ACETYLSALICYLIQUE"	3698739
"ACIDE ACETYLSALICYLIQUE"	3396398
"ACIDE ACETYLSALICYLIQUE"	3302500
"ACIDE ACETYLSALICYLIQUE"	5807693
"ACIDE ACETYLSALICYLIQUE"	3474419
"ACIDE ACETYLSALICYLIQUE"	4929655
"ACIDE ACETYLSALICYLIQUE"	2215242
"ACIDE ACETYLSALICYLIQUE"	3322649
"ACIDE ACETYLSALICYLIQUE"	2168175
"ACIDE ACETYLSALICYLIQUE"	2167661
"ACIDE ACETYLSALICYLIQUE"	5807204
"ACIDE ACETYLSALICYLIQUE"	3418941
"ACIDE ACETYLSALICYLIQUE"	2167796
"ACIDE ACETYLSALICYLIQUE"	3290180
"ACIDE ACETYLSALICYLIQUE"	5807658
"ACIDE ACETYLSALICYLIQUE"	3216982
"ACIDE ACETYLSALICYLIQUE"	3737698
"ACIDE ACETYLSALICYLIQUE"	5807687
"ACIDE ACETYLSALICYLIQUE"	5807977
"ACIDE ACETYLSALICYLIQUE"	3351527
"ACIDE ACETYLSALICYLIQUE"	2168152
"ACIDE ACETYLSALICYLIQUE"	3509750
"ACIDE ACETYLSALICYLIQUE"	3206239
"ACIDE ACETYLSALICYLIQUE"	3368976
"ACIDE ACETYLSALICYLIQUE"	3341701
"ACIDE ACETYLSALICYLIQUE"	5768697
"ACIDE ACETYLSALICYLIQUE"	3795253
"ACIDE ACETYLSALICYLIQUE"	3590226
"ACIDE ACETYLSALICYLIQUE"	5807523
"ACIDE ACETYLSALICYLIQUE"	3480526
"ACIDE ACETYLSALICYLIQUE"	5813357
"ACIDE ACETYLSALICYLIQUE"	5807492
"ACIDE ACETYLSALICYLIQUE"	3286965
"ACIDE ACETYLSALICYLIQUE"	5808043
"ACIDE ACETYLSALICYLIQUE"	5808161
"ACIDE ACETYLSALICYLIQUE"	5516990
"ACIDE ACETYLSALICYLIQUE"	3399801
"ACIDE ACETYLSALICYLIQUE"	3418958
"ACIDE ACETYLSALICYLIQUE"	2167336
"ACIDE ACETYLSALICYLIQUE"	3322626
"ACIDE ACETYLSALICYLIQUE"	3239492
"ACIDE ACETYLSALICYLIQUE"	5807339
"ACIDE ACETYLSALICYLIQUE"	3296685
"ACIDE ACETYLSALICYLIQUE"	5546666
"ACIDE ACETYLSALICYLIQUE"	3467804
"ACIDE ACETYLSALICYLIQUE"	2167833
"ACIDE ACETYLSALICYLIQUE"	3403052
"ACIDE ACETYLSALICYLIQUE"	2167974
"ACIDE ACETYLSALICYLIQUE"	3369007
"ACIDE ACETYLSALICYLIQUE"	5546637
"ACIDE ACETYLSALICYLIQUE"	3251760
"ACIDE ACETYLSALICYLIQUE"	3373285
"ACIDE ACETYLSALICYLIQUE"	3538450
"ACIDE ACETYLSALICYLIQUE"	3514627
"ACIDE ACETYLSALICYLIQUE"	3261020
"ACIDE ACETYLSALICYLIQUE"	5807457
"ACIDE ACETYLSALICYLIQUE"	3216999
"ACIDE ACETYLSALICYLIQUE"	2167678
"ACIDE ACETYLSALICYLIQUE"	3270378
"ACIDE ACETYLSALICYLIQUE"	3537462
"ACIDE ACETYLSALICYLIQUE"	3523810
"ACIDE ACETYLSALICYLIQUE"	3007793
"ACIDE ACETYLSALICYLIQUE"	2167365
"ACIDE ACETYLSALICYLIQUE"	3239552
"ACIDE ACETYLSALICYLIQUE"	5807196
"ACIDE ACETYLSALICYLIQUE"	5807919
"ACIDE ACETYLSALICYLIQUE"	3514691
"ACIDE ACETYLSALICYLIQUE"	5808095
"ACIDE ACETYLSALICYLIQUE"	3233414
"ACIDE ACETYLSALICYLIQUE"	5807500
"ACIDE ACETYLSALICYLIQUE"	3302492
"ACIDE ACETYLSALICYLIQUE"	3291104
"ACIDE ACETYLSALICYLIQUE"	3403046
"ACIDE ACETYLSALICYLIQUE"	2168092
"ACIDE ACETYLSALICYLIQUE"	3175987
"ACIDE ACETYLSALICYLIQUE"	2168117
"ACIDE ACETYLSALICYLIQUE"	2167649
"ACIDE ACETYLSALICYLIQUE"	3455818
"ACIDE ACETYLSALICYLIQUE"	2168169
"ACIDE ACETYLSALICYLIQUE"	3514610
"ACIDE ACETYLSALICYLIQUE"	3528339
"ACIDE ACETYLSALICYLIQUE"	2168086
"ACIDE ACETYLSALICYLIQUE"	2167572
"ACIDE ACETYLSALICYLIQUE"	3140061
"ACIDE ACETYLSALICYLIQUE"	5524601
"ACIDE ACETYLSALICYLIQUE"	3374936
"ACIDE ACETYLSALICYLIQUE"	2168040
"ACIDE ACETYLSALICYLIQUE"	3117062
"ACIDE ACETYLSALICYLIQUE"	3523767
"ACIDE ACETYLSALICYLIQUE"	5591448
"ACIDE ACETYLSALICYLIQUE"	3007681
"ACIDE ACETYLSALICYLIQUE"	5807167
"ACIDE ACETYLSALICYLIQUE"	5566864
"ACIDE ACETYLSALICYLIQUE"	3292687
"ACIDE ACETYLSALICYLIQUE"	3221380
"ACIDE ACETYLSALICYLIQUE"	5807517
"ACIDE ACETYLSALICYLIQUE"	3434532
"ACIDE ACETYLSALICYLIQUE"	2167655
"ACIDE ACETYLSALICYLIQUE"	2168100
"ACIDE ACETYLSALICYLIQUE"	3343887
"ACIDE ACETYLSALICYLIQUE"	3246279
"ACIDE ACETYLSALICYLIQUE"	3240153
"ACIDE ACETYLSALICYLIQUE"	3305792
"ACIDE ACETYLSALICYLIQUE"	3131872
"ACIDE ACETYLSALICYLIQUE"	5807486
"ACIDE ACETYLSALICYLIQUE"	3528368
"ACIDE ACETYLSALICYLIQUE"	5807753
"ACIDE ACETYLSALICYLIQUE"	5807701
"ACIDE ACETYLSALICYLIQUE"	5808072
"ACIDE ACETYLSALICYLIQUE"	3514662
"ACIDE ACETYLSALICYLIQUE"	3175964
"ACIDE ACETYLSALICYLIQUE"	2167945
"ACIDE ACETYLSALICYLIQUE"	3206245
"ACIDE ACETYLSALICYLIQUE"	3206251
"ACIDE ACETYLSALICYLIQUE"	3251926
"ACIDE ACETYLSALICYLIQUE"	5808132
"ACIDE ACETYLSALICYLIQUE"	3544522
"ACIDE ACETYLSALICYLIQUE"	3509193
"ACIDE ACETYLSALICYLIQUE"	5617107
"ACIDE ACETYLSALICYLIQUE"	5807279
"ACIDE ACETYLSALICYLIQUE"	5807807
"ACIDE ACETYLSALICYLIQUE"	2167980
"ACIDE ACETYLSALICYLIQUE"	2189993
"ACIDE ACETYLSALICYLIQUE"	5808020
"ACIDE ACETYLSALICYLIQUE"	3002666
"ACIDE ACETYLSALICYLIQUE"	3369912
"ACIDE ACETYLSALICYLIQUE"	2167951
"ACIDE ACETYLSALICYLIQUE"	3176001
"ACIDE ACETYLSALICYLIQUE"	3187884
"ACIDE ACETYLSALICYLIQUE"	3007528
"ACIDE ACETYLSALICYLIQUE"	2167684
"ACIDE ACETYLSALICYLIQUE"	2790733
"ACIDE ACETYLSALICYLIQUE"	3302486
"ACIDE ACETYLSALICYLIQUE"	5617923
"ACIDE ACETYLSALICYLIQUE"	2767326
"ACIDE ACETYLSALICYLIQUE"	3118340
"ACIDE ACETYLSALICYLIQUE"	3406487
"ACIDE ACETYLSALICYLIQUE"	5808184
"ACIDE ACETYLSALICYLIQUE"	3514679
"ACIDE ACETYLSALICYLIQUE"	3274614
"ACIDE ACETYLSALICYLIQUE"	2215288
"ACIDE ACETYLSALICYLIQUE"	3247899
"ACIDE ACETYLSALICYLIQUE"	3292670
"ACIDE ACETYLSALICYLIQUE"	3402118
"ACIDE ACETYLSALICYLIQUE"	3007250
"ACIDE ACETYLSALICYLIQUE"	2167477
"ACIDE ACETYLSALICYLIQUE"	3514633
"ACIDE ACETYLSALICYLIQUE"	3514656
"ACIDE ACETYLSALICYLIQUE"	3201207
"ACIDE ACETYLSALICYLIQUE"	2167514
"ACIDE ACETYLSALICYLIQUE"	3175993
"ACIDE ACETYLSALICYLIQUE"	3467773
"ACIDE ACETYLSALICYLIQUE"	3325116
"ACIDE ACETYLSALICYLIQUE"	3641610
"ACIDE ACETYLSALICYLIQUE"	5807316
"ACIDE ACETYLSALICYLIQUE"	3514604
"ACIDE ACETYLSALICYLIQUE"	3322655
"ACIDE ACETYLSALICYLIQUE"	3374913
"ACIDE ACETYLSALICYLIQUE"	3484180
"ACIDE ACETYLSALICYLIQUE"	5808178
"ACIDE ACETYLSALICYLIQUE"	3609517
"ACIDE ACETYLSALICYLIQUE"	5807374
"ACIDE ACETYLSALICYLIQUE"	3247882
"ACIDE ACETYLSALICYLIQUE"	3523750
"ACIDE ACETYLSALICYLIQUE"	5807351
"ACIDE ACETYLSALICYLIQUE"	2168198
"ACIDE ACETYLSALICYLIQUE"	5808149
